
[Name]
surface_body

[Data]
Node Number, X [ m ], Y [ m ], Z [ m ], Approximated Mass Flow [ kg s^-1 ], Connectivity Number, Density [ kg m^-3 ], Domain Node Number [  ], Eddy Viscosity [ Pa s ], Edge Length Ratio, Element Volume Ratio, Force [ N ], Force X [ N ], Force Y [ N ], Force Z [ N ], Heat Flux [ W m^-2 ], Interpolated Mass Flow [ kg s^-1 ], Length [ m ], Mass Flow [ kg s^-1 ], Mass Flux [ kg s^-1 m^-2 ], Maximum Face Angle [ degree ], Minimum Face Angle [ degree ], Pressure [ Pa ], Specific Dissipation Rate [ s^-1 ], Streamline Number on Streamline 1, Time on Streamline 1 [ s ], Turbulence Kinetic Energy [ m^2 s^-2 ], Velocity [ m s^-1 ], Velocity u [ m s^-1 ], Velocity u.Gradient [ s^-1 ], Velocity u.Gradient X [ s^-1 ], Velocity u.Gradient Y [ s^-1 ], Velocity u.Gradient Z [ s^-1 ], Velocity u_Scalar [ m s^-1 ], Velocity v [ m s^-1 ], Velocity v.Gradient [ s^-1 ], Velocity v.Gradient X [ s^-1 ], Velocity v.Gradient Y [ s^-1 ], Velocity v.Gradient Z [ s^-1 ], Velocity v_Scalar [ m s^-1 ], Velocity w [ m s^-1 ], Velocity w.Gradient [ s^-1 ], Velocity w.Gradient X [ s^-1 ], Velocity w.Gradient Y [ s^-1 ], Velocity w.Gradient Z [ s^-1 ], Velocity.Absolute Helicity [ m s^-2 ], Velocity.Curl [ s^-1 ], Velocity.Curl X [ s^-1 ], Velocity.Curl Y [ s^-1 ], Velocity.Curl Z [ s^-1 ], Velocity.Divergence [ s^-1 ], Velocity.Helicity [ m s^-2 ], Velocity.Invariant Q [ s^-2 ], Velocity.Lambda 2 [ s^-2 ], Velocity.Normal Eigen Helicity [ s^-1 ], Velocity.Real Eigen Helicity [ s^-1 ], Velocity.Real Eigenvalue [ s^-1 ], Velocity.Stretched Swirling Strength, Velocity.Swirling Discriminant [ s^-6 ], Velocity.Swirling Normal [ s^-1 ], Velocity.Swirling Normal X [ s^-1 ], Velocity.Swirling Normal Y [ s^-1 ], Velocity.Swirling Normal Z [ s^-1 ], Velocity.Swirling Strength [ s^-1 ], Velocity.Swirling Vector [ s^-1 ], Velocity.Swirling Vector X [ s^-1 ], Velocity.Swirling Vector Y [ s^-1 ], Velocity.Swirling Vector Z [ s^-1 ], Volume [ m^3 ], Wall Shear [ Pa ], Wall Shear X [ Pa ], Wall Shear Y [ Pa ], Wall Shear Z [ Pa ], Wall Yplus, Wall Ystar, X [ m ], Y [ m ], Z [ m ]
957, 1.28151584e+00, 2.84996450e-01, -4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 958, 2.14848137e+00, 3.57143855e+00, 1.00139797e+00, null, null, null, null, null, null, null, null, null, 9.07239609e+01, 8.93477554e+01, -2.86770752e+02, 1.50851755e+01, null, null, 3.11311707e-02, 6.67743444e-01, -7.41148219e-02, 9.30255413e-01, 8.00012231e-01, 4.74716246e-01, 0.00000000e+00, -7.41084442e-02, -6.63617551e-01, 3.84685874e+00, -3.74088001e+00, -8.96737397e-01, -9.63398736e-11, -6.63633704e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.14021247e-12, 4.21559620e+00, 9.63398736e-11, 0.00000000e+00, -4.21559620e+00, -9.67251658e-02, -7.14021247e-12, 1.05845559e+00, -8.75774622e-01, 4.21559620e+00, 4.21559620e+00, -7.63278329e-17, 1.02767539e+00, 4.38221283e-02, 1.02767539e+00, 0.00000000e+00, 0.00000000e+00, -1.02767539e+00, 1.02767539e+00, 1.02767539e+00, 4.44041401e-11, -7.48317658e-11, -1.02767539e+00, 6.32917499e-06, null, null, null, null, null, null, 1.28151584e+00, 2.84996450e-01, -4.99999942e-03
958, 1.28133643e+00, 2.13567913e-01, -4.99999942e-03, null, 4.00000000e+00, 9.98199890e+02, 959, 1.89693058e+00, 3.57146931e+00, 1.00540721e+00, null, null, null, null, null, null, null, null, null, 9.08666916e+01, 8.92773132e+01, -2.15445480e+02, 1.56175051e+01, null, null, 2.86366157e-02, 5.99762738e-01, -1.18468225e-01, 1.46200156e+00, 1.22318637e+00, 8.00789416e-01, 0.00000000e+00, -1.18420258e-01, -5.87946117e-01, 3.68255687e+00, -3.41845274e+00, -1.36945486e+00, 7.31680601e-08, -5.88082850e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.66809025e-09, 4.21924210e+00, -7.31680601e-08, 0.00000000e+00, -4.21924210e+00, -1.46268487e-01, 8.66809025e-09, 1.06236231e+00, -7.82217681e-01, 4.21924210e+00, 4.21924210e+00, -3.46944695e-17, 1.02811170e+00, 4.41837013e-02, 1.02811170e+00, 0.00000000e+00, 0.00000000e+00, -1.02811170e+00, 1.02811170e+00, 1.02811170e+00, -5.67031933e-08, 8.66127507e-08, -1.02811170e+00, 6.35933247e-06, null, null, null, null, null, null, 1.28133643e+00, 2.13567913e-01, -4.99999942e-03
959, 1.28097749e+00, 1.42139450e-01, -4.99999942e-03, null, 4.00000000e+00, 9.98199890e+02, 960, 1.50576115e+00, 3.57160759e+00, 1.00363863e+00, null, null, null, null, null, null, null, null, null, 9.06658783e+01, 8.91365051e+01, -1.17241966e+02, 1.65334167e+01, null, null, 2.42493898e-02, 5.09488225e-01, -1.95893407e-01, 2.34466076e+00, 1.94500148e+00, 1.30935228e+00, 0.00000000e+00, -1.95916414e-01, -4.70323324e-01, 3.39843130e+00, -2.63464189e+00, -2.14662480e+00, -3.66054245e-08, -4.70290899e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.17076132e-09, 3.94399405e+00, 3.66054245e-08, 0.00000000e+00, -3.94399405e+00, -2.01623321e-01, -7.17076132e-09, -7.25514174e-01, 3.12258512e-01, 0.00000000e+00, 0.00000000e+00, -6.49534225e-01, 0.00000000e+00, -1.43421786e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.36215555e-06, null, null, null, null, null, null, 1.28097749e+00, 1.42139450e-01, -4.99999942e-03
960, 1.28086579e+00, 7.11142942e-02, -4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 961, 8.14747572e-01, 3.60179853e+00, 1.00390112e+00, null, null, null, null, null, null, null, null, null, 9.04104385e+01, 8.96582870e+01, -7.42190266e+00, 1.87888622e+01, null, null, 1.71491671e-02, 4.05801356e-01, -2.93999314e-01, 3.19787216e+00, 3.03372765e+00, 1.01137698e+00, 9.07442477e-09, -2.93898821e-01, -2.79712588e-01, 3.32967877e+00, -1.31248987e+00, -3.06008697e+00, 0.00000000e+00, -2.79768437e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.53823074e-09, 2.32386684e+00, 0.00000000e+00, 9.07442477e-09, -2.32386684e+00, -2.63593197e-02, -2.53823074e-09, -7.95604801e+00, 7.87598324e+00, 0.00000000e+00, 0.00000000e+00, -6.62708879e-01, 0.00000000e+00, -1.86525402e+01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.37340236e-06, null, null, null, null, null, null, 1.28086579e+00, 7.11142942e-02, -4.99999942e-03
961, 1.20883107e+00, 7.07114190e-02, -4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 962, 1.55119729e+00, 3.60178685e+00, 1.01125205e+00, null, null, null, null, null, null, null, null, null, 9.05822220e+01, 8.91008224e+01, -1.10685814e+02, 1.50336571e+01, null, null, 2.28765476e-02, 5.16427517e-01, -4.85073775e-01, 2.96192026e+00, 2.07580924e+00, 2.11281538e+00, -9.16381282e-09, -4.85290617e-01, -1.77202880e-01, 2.23094487e+00, -1.22386265e+00, -1.86528158e+00, -1.37692222e-08, -1.77054614e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.05523445e-09, 3.33667803e+00, 1.37692222e-08, -9.16381282e-09, -3.33667803e+00, 2.10527658e-01, -5.05523445e-09, -1.28617287e+00, 8.83057117e-01, 0.00000000e+00, 0.00000000e+00, 7.84047484e-01, 0.00000000e+00, -7.94803500e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.35251536e-06, null, null, null, null, null, null, 1.20883107e+00, 7.07114190e-02, -4.99999942e-03
962, 1.13740242e+00, 7.07121193e-02, -4.99999942e-03, null, 4.00000000e+00, 9.98200073e+02, 963, 1.92837238e+00, 3.57143927e+00, 1.00565624e+00, null, null, null, null, null, null, null, null, null, 9.05829697e+01, 8.94175949e+01, -2.02608017e+02, 1.27359533e+01, null, null, 2.40728129e-02, 6.09383225e-01, -6.00126028e-01, 3.00911546e+00, 1.32203746e+00, 2.70314503e+00, 9.09729039e-08, -6.00231409e-01, -1.05814256e-01, 1.38976359e+00, -7.48215616e-01, -1.17116022e+00, -9.09125308e-09, -1.05777144e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.50821275e-08, 3.45136070e+00, 9.09125308e-09, 9.09729039e-08, -3.45136070e+00, 1.50877237e-01, -1.50821275e-08, 4.74217653e-01, -2.23827556e-01, 3.45136070e+00, 3.45136070e+00, 3.46944695e-17, 6.84490085e-01, 3.90234753e-03, 6.84490085e-01, 0.00000000e+00, 0.00000000e+00, -6.84490085e-01, 6.84490085e-01, 6.84490085e-01, -1.18314624e-07, 8.09007332e-08, -6.84490085e-01, 6.32548154e-06, null, null, null, null, null, null, 1.13740242e+00, 7.07121193e-02, -4.99999942e-03
963, 1.06597388e+00, 7.07135201e-02, -4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 964, 2.16042709e+00, 3.57142735e+00, 1.00566876e+00, null, null, null, null, null, null, null, null, null, 9.05838852e+01, 8.94172363e+01, -2.72707764e+02, 1.15184956e+01, null, null, 2.43604425e-02, 6.76698208e-01, -6.73712075e-01, 3.00717139e+00, 8.42804730e-01, 2.88665199e+00, 1.82881426e-08, -6.73775315e-01, -6.35019988e-02, 8.88853192e-01, -4.74388003e-01, -7.51675487e-01, -4.57203564e-09, -6.34772778e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.24156932e-09, 3.36104012e+00, 4.57203564e-09, 1.82881426e-08, -3.36104012e+00, 9.11292434e-02, -4.24156932e-09, 7.35877454e-01, -5.99970222e-01, 3.36104012e+00, 3.36104012e+00, -1.73472348e-17, 8.56622040e-01, 1.47172157e-02, 8.56622040e-01, 0.00000000e+00, 0.00000000e+00, -8.56622040e-01, 8.56622040e-01, 8.56622040e-01, -6.38933073e-10, 5.61360425e-09, -8.56622040e-01, 6.31695320e-06, null, null, null, null, null, null, 1.06597388e+00, 7.07135201e-02, -4.99999942e-03
964, 9.94545341e-01, 7.07163289e-02, -4.99999942e-03, null, 4.00000000e+00, 9.98200073e+02, 965, 2.29660749e+00, 3.57143331e+00, 1.00253272e+00, null, null, null, null, null, null, null, null, null, 9.05861130e+01, 8.94161224e+01, -3.20795105e+02, 1.08185024e+01, null, null, 2.42900699e-02, 7.19969928e-01, -7.19132781e-01, 2.93422914e+00, 4.94197756e-01, 2.89231229e+00, -1.82789766e-08, -7.19125152e-01, -3.47100608e-02, 5.67233920e-01, -3.59057277e-01, -4.39126641e-01, -1.17585663e-09, -3.47151794e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.11132667e-10, 3.25136948e+00, 1.17585663e-09, -1.82789766e-08, -3.25136948e+00, 5.50711155e-02, -2.11132667e-10, 8.21490407e-01, -7.45635748e-01, 3.25136948e+00, 3.25136948e+00, 0.00000000e+00, 9.05942678e-01, 2.05136370e-02, 9.05942678e-01, 0.00000000e+00, 0.00000000e+00, -9.05942678e-01, 9.05942678e-01, 9.05942678e-01, 1.26025439e-08, -7.87876697e-09, -9.05942678e-01, 6.31374814e-06, null, null, null, null, null, null, 9.94545341e-01, 7.07163289e-02, -4.99999942e-03
965, 9.23116744e-01, 7.07219318e-02, -4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 966, 2.36092091e+00, 3.57142735e+00, 1.00251520e+00, null, null, null, null, null, null, null, null, null, 9.05905762e+01, 8.94139328e+01, -3.49346924e+02, 1.03818083e+01, null, null, 2.39349529e-02, 7.43054271e-01, -7.42970347e-01, 2.83866334e+00, 2.00565264e-01, 2.83156919e+00, 3.63185677e-08, -7.42970109e-01, -1.11685777e-02, 3.57066005e-01, -3.11877191e-01, -1.73864171e-01, 4.52507365e-09, -1.11647565e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.95636893e-09, 3.14344645e+00, -4.52507365e-09, 3.63185677e-08, -3.14344645e+00, 2.67010927e-02, 2.95636893e-09, 8.48230720e-01, -8.13865602e-01, 3.14344645e+00, 3.14344645e+00, -3.64291930e-17, 9.20897663e-01, 2.25988831e-02, 9.20897663e-01, 0.00000000e+00, 0.00000000e+00, -9.20897663e-01, 9.20897663e-01, 9.20897663e-01, -2.07661923e-08, 1.32826212e-08, -9.20897663e-01, 6.31417470e-06, null, null, null, null, null, null, 9.23116744e-01, 7.07219318e-02, -4.99999942e-03
966, 8.51688206e-01, 7.07331523e-02, -4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 967, 2.36438894e+00, 3.57143331e+00, 1.00257540e+00, null, null, null, null, null, null, null, null, null, 9.05994644e+01, 8.94095154e+01, -3.58893982e+02, 1.01229734e+01, null, null, 2.33540535e-02, 7.47010410e-01, -7.46946573e-01, 2.73192191e+00, -8.85982811e-02, 2.73048496e+00, -3.65934376e-08, -7.46940374e-01, 9.76689719e-03, 3.05000246e-01, -2.92350531e-01, 8.69270265e-02, -4.52484361e-09, 9.76277329e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.73722076e-09, 3.02283549e+00, 4.52484361e-09, -3.65934376e-08, -3.02283549e+00, -1.67125463e-03, -3.73722076e-09, 7.90557146e-01, -7.88513124e-01, 3.02283549e+00, 3.02283549e+00, 3.69712941e-17, 8.89132440e-01, 1.82993487e-02, 8.89132440e-01, 0.00000000e+00, 0.00000000e+00, -8.89132440e-01, 8.89132440e-01, 8.89132440e-01, 1.03179802e-08, -1.15811867e-08, -8.89132440e-01, 6.31460262e-06, null, null, null, null, null, null, 8.51688206e-01, 7.07331523e-02, -4.99999942e-03
967, 7.80259609e-01, 7.07555786e-02, -4.99999942e-03, null, 4.00000000e+00, 9.98200073e+02, 968, 2.31347704e+00, 3.57142806e+00, 1.00251782e+00, null, null, null, null, null, null, null, null, null, 9.06172867e+01, 8.94007187e+01, -3.48634766e+02, 1.00261774e+01, null, null, 2.26022843e-02, 7.30987906e-01, -7.30332494e-01, 2.64467597e+00, -3.81388843e-01, 2.61703134e+00, 7.30101846e-08, -7.30318785e-01, 3.09479050e-02, 4.78611082e-01, -3.18031728e-01, 3.57665181e-01, 9.14039155e-09, 3.09530217e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.93503760e-09, 2.93506312e+00, -9.14039155e-09, 7.30101846e-08, -2.93506312e+00, -2.37236619e-02, 8.93503760e-09, 6.95889473e-01, -6.66963279e-01, 2.93506312e+00, 2.93506312e+00, 3.64291930e-17, 8.34115565e-01, 1.24786971e-02, 8.34115565e-01, 0.00000000e+00, 0.00000000e+00, -8.34115565e-01, 8.34115565e-01, 8.34115565e-01, 2.62801292e-09, 2.36532234e-08, -8.34115565e-01, 6.31633839e-06, null, null, null, null, null, null, 7.80259609e-01, 7.07555786e-02, -4.99999942e-03
968, 7.08831072e-01, 7.08004460e-02, -4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 969, 2.20697713e+00, 3.57143593e+00, 1.00276041e+00, null, null, null, null, null, null, null, null, null, 9.06529083e+01, 8.93830795e+01, -3.18351227e+02, 1.01050701e+01, null, null, 2.16857474e-02, 6.94482386e-01, -6.92253590e-01, 2.58653378e+00, -6.99089289e-01, 2.49026728e+00, -3.63349102e-08, -6.92237496e-01, 5.55948950e-02, 7.54069209e-01, -3.88698727e-01, 6.46168470e-01, 9.14107101e-09, 5.55943623e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.30790337e-09, 2.87896609e+00, -9.14107101e-09, -3.63349102e-08, -2.87896609e+00, -5.29208183e-02, 4.30790337e-09, 5.16234279e-01, -4.48808432e-01, 2.87896609e+00, 2.87896609e+00, -3.81639165e-17, 7.18007028e-01, 5.08847088e-03, 7.18007028e-01, 0.00000000e+00, 0.00000000e+00, -7.18007028e-01, 7.18007028e-01, 7.18007028e-01, -6.43161755e-08, -2.85316641e-08, -7.18007028e-01, 6.31801913e-06, null, null, null, null, null, null, 7.08831072e-01, 7.08004460e-02, -4.99999942e-03
969, 6.37402475e-01, 7.08901733e-02, -4.99999942e-03, null, 4.00000000e+00, 9.98200073e+02, 970, 2.03003788e+00, 3.57143855e+00, 1.00139904e+00, null, null, null, null, null, null, null, null, null, 9.07241364e+01, 8.93478394e+01, -2.68246552e+02, 1.03979387e+01, null, null, 2.04655342e-02, 6.36503875e-01, -6.30468786e-01, 2.53079724e+00, -1.07295668e+00, 2.29209471e+00, 0.00000000e+00, -6.30484462e-01, 8.74431133e-02, 1.10638833e+00, -5.14635682e-01, 9.79410708e-01, 1.82982625e-08, 8.74358267e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.15364829e-08, 2.80673027e+00, -1.82982625e-08, 0.00000000e+00, -2.80673027e+00, -9.35459733e-02, 1.15364829e-08, 1.28728390e-01, -1.02598485e-13, 2.80673027e+00, 2.80673027e+00, 2.77555756e-17, 3.55725676e-01, 7.76632878e-05, 3.55725676e-01, 0.00000000e+00, 0.00000000e+00, -3.55725676e-01, 3.55725676e-01, 3.55725676e-01, -1.15899901e-07, -5.42541123e-08, -3.55725676e-01, 6.32918545e-06, null, null, null, null, null, null, 6.37402475e-01, 7.08901733e-02, -4.99999942e-03
970, 5.65973938e-01, 7.10696355e-02, -4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 971, 1.71526146e+00, 3.57147241e+00, 1.00540626e+00, null, null, null, null, null, null, null, null, null, 9.08666229e+01, 8.92773132e+01, -1.99521225e+02, 1.10050468e+01, null, null, 1.85383223e-02, 5.55446684e-01, -5.39677620e-01, 2.45160413e+00, -1.55147207e+00, 1.89823520e+00, 0.00000000e+00, -5.39770365e-01, 1.31411985e-01, 1.57507026e+00, -7.11720765e-01, 1.40509772e+00, 1.83248261e-08, 1.31357834e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.88949811e-09, 2.60995603e+00, -1.83248261e-08, 0.00000000e+00, -2.60995603e+00, -1.46374345e-01, 9.88949811e-09, -8.28956366e-01, 6.06511772e-01, 0.00000000e+00, 0.00000000e+00, -5.94726384e-01, 0.00000000e+00, -2.12338418e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.35932656e-06, null, null, null, null, null, null, 5.65973938e-01, 7.10696355e-02, -4.99999942e-03
971, 4.94545400e-01, 7.14285448e-02, -4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 972, 1.10657775e+00, 3.57160807e+00, 1.00363970e+00, null, null, null, null, null, null, null, null, null, 9.06658707e+01, 8.91363297e+01, -1.17792603e+02, 1.23237648e+01, null, null, 1.52336964e-02, 4.50653285e-01, -4.08884048e-01, 2.51256967e+00, -2.21137953e+00, 1.19281507e+00, 3.61118140e-08, -4.08837587e-01, 1.89478800e-01, 2.16829801e+00, -8.11315775e-01, 2.01079178e+00, 3.66057158e-08, 1.89486966e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.18099174e-08, 2.00413084e+00, -3.66057158e-08, 3.61118140e-08, -2.00413084e+00, -2.00587749e-01, 2.18099174e-08, -3.47887421e+00, 3.07380891e+00, 0.00000000e+00, 0.00000000e+00, -1.04394722e+00, 0.00000000e+00, -1.56389034e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.36214918e-06, null, null, null, null, null, null, 4.94545400e-01, 7.14285448e-02, -4.99999942e-03
972, 4.23520297e-01, 7.15402290e-02, -4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 973, 5.29001594e-01, 3.60178804e+00, 1.00390255e+00, null, null, null, null, null, null, null, null, null, 9.04109039e+01, 8.96581421e+01, -4.53643112e+01, 1.48004208e+01, null, null, 1.00955097e-02, 3.22266698e-01, -2.23897487e-01, 2.71150541e+00, -2.68145943e+00, 4.02537912e-01, 1.83268511e-08, -2.23920703e-01, 2.31788129e-01, 2.63088489e+00, -1.98909476e-01, 2.62335467e+00, 1.82202946e-08, 2.31700793e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.32742408e-09, 6.01447403e-01, -1.82202946e-08, 1.83268511e-08, -6.01447403e-01, -5.81047535e-02, 8.32742408e-09, -6.95435047e+00, 6.80180740e+00, 0.00000000e+00, 0.00000000e+00, -8.33106279e-01, 0.00000000e+00, -1.24582968e+01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.37338599e-06, null, null, null, null, null, null, 4.23520297e-01, 7.15402290e-02, -4.99999942e-03
973, 4.23116982e-01, 1.43574864e-01, -4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 974, 1.19960201e+00, 3.60178876e+00, 1.01126683e+00, null, null, null, null, null, null, null, null, null, 9.05816879e+01, 8.91005554e+01, -1.13591866e+02, 1.23833075e+01, null, null, 1.61432251e-02, 4.52077270e-01, -1.75166294e-01, 2.11297441e+00, -1.96234131e+00, 7.83503056e-01, -2.74913532e-08, -1.75042719e-01, 4.16762084e-01, 2.29872036e+00, -8.30194235e-01, 2.14357018e+00, 4.58189220e-09, 4.16936666e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.06547606e-08, 1.61369729e+00, -4.58189220e-09, -2.74913532e-08, -1.61369729e+00, 1.81228876e-01, -1.06547606e-08, -3.55595636e+00, 3.20029974e+00, 0.00000000e+00, 0.00000000e+00, 1.01175380e+00, 0.00000000e+00, -1.66919565e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.35251308e-06, null, null, null, null, null, null, 4.23116982e-01, 1.43574864e-01, -4.99999942e-03
974, 4.23117161e-01, 2.15003252e-01, -4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 975, 1.83249962e+00, 3.57141972e+00, 1.00566649e+00, null, null, null, null, null, null, null, null, null, 9.05816116e+01, 8.94184875e+01, -1.89641830e+02, 1.05398407e+01, null, null, 1.89543013e-02, 5.57219207e-01, -1.20848767e-01, 1.48877227e+00, -1.33122432e+00, 6.66546822e-01, -2.28168968e-08, -1.20805971e-01, 5.43956637e-01, 2.03814626e+00, -1.40149999e+00, 1.47981012e+00, 1.37255736e-08, 5.44006348e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.07526841e-08, 2.06804681e+00, -1.37255736e-08, -2.28168968e-08, -2.06804681e+00, 1.48585796e-01, -1.07526841e-08, -1.03579390e+00, 8.30972910e-01, 0.00000000e+00, 0.00000000e+00, 6.40292406e-01, 0.00000000e+00, -4.13775072e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.32542015e-06, null, null, null, null, null, null, 4.23117161e-01, 2.15003252e-01, -4.99999942e-03
975, 4.23117489e-01, 2.86431491e-01, -4.99999942e-03, null, 4.00000000e+00, 9.98199890e+02, 976, 2.13842511e+00, 3.57141232e+00, 1.00567222e+00, null, null, null, null, null, null, null, null, null, 9.05817032e+01, 8.94185791e+01, -2.56214539e+02, 9.44599724e+00, null, null, 1.97893586e-02, 6.34150445e-01, -7.87849128e-02, 1.01584589e+00, -8.79193664e-01, 5.08882463e-01, -2.50055017e-08, -7.87576362e-02, 6.29237413e-01, 1.99810624e+00, -1.73896766e+00, 9.84083414e-01, 8.88552287e-11, 6.29287660e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.57273963e-08, 2.24785018e+00, -8.88552287e-11, -2.50055017e-08, -2.24785018e+00, 1.04889750e-01, -1.57273963e-08, 1.97302103e-02, -8.95117314e-16, 2.24785018e+00, 2.24785018e+00, -6.24500451e-17, 1.30306467e-01, 2.44812213e-07, 1.30306467e-01, 0.00000000e+00, 0.00000000e+00, -1.30306467e-01, 1.30306467e-01, 1.30306467e-01, -1.62816477e-07, -2.87700175e-07, -1.30306467e-01, 6.31677176e-06, null, null, null, null, null, null, 4.23117489e-01, 2.86431491e-01, -4.99999942e-03
976, 4.23118204e-01, 3.57859343e-01, -4.99999942e-03, null, 4.00000000e+00, 9.98200073e+02, 977, 2.29361773e+00, 3.57139444e+00, 1.00250387e+00, null, null, null, null, null, null, null, null, null, 9.05816422e+01, 8.94188843e+01, -3.05756927e+02, 8.78024578e+00, null, null, 1.97534077e-02, 6.84844851e-01, -4.60547544e-02, 6.69100761e-01, -5.25364220e-01, 4.14352834e-01, 4.54748239e-09, -4.60602939e-02, 6.83294535e-01, 1.98931646e+00, -1.89944863e+00, 5.91164112e-01, -5.91097091e-08, 6.83287859e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.84986709e-10, 2.31380153e+00, 5.91097091e-08, 4.54748239e-09, -2.31380153e+00, 6.57998919e-02, 3.84986709e-10, 4.76465434e-01, -4.13172722e-01, 2.31380153e+00, 2.31380153e+00, -1.73472348e-17, 6.89480245e-01, 3.99707910e-03, 6.89480245e-01, 0.00000000e+00, 0.00000000e+00, -6.89480245e-01, 6.89480245e-01, 6.89480245e-01, 3.93322885e-08, 5.74369778e-08, -6.89480245e-01, 6.31343710e-06, null, null, null, null, null, null, 4.23118204e-01, 3.57859343e-01, -4.99999942e-03
