
[Name]
surface_body

[Data]
Node Number, X [ m ], Y [ m ], Z [ m ], Approximated Mass Flow [ kg s^-1 ], Connectivity Number, Density [ kg m^-3 ], Domain Node Number [  ], Eddy Viscosity [ Pa s ], Edge Length Ratio, Element Volume Ratio, Force [ N ], Force X [ N ], Force Y [ N ], Force Z [ N ], Heat Flux [ W m^-2 ], Interpolated Mass Flow [ kg s^-1 ], Length [ m ], Mass Flow [ kg s^-1 ], Mass Flux [ kg s^-1 m^-2 ], Maximum Face Angle [ degree ], Minimum Face Angle [ degree ], Pressure [ Pa ], Specific Dissipation Rate [ s^-1 ], Streamline Number on Streamline 1, Time on Streamline 1 [ s ], Turbulence Kinetic Energy [ m^2 s^-2 ], Velocity [ m s^-1 ], Velocity u [ m s^-1 ], Velocity u.Gradient [ s^-1 ], Velocity u.Gradient X [ s^-1 ], Velocity u.Gradient Y [ s^-1 ], Velocity u.Gradient Z [ s^-1 ], Velocity u_Scalar [ m s^-1 ], Velocity v [ m s^-1 ], Velocity v.Gradient [ s^-1 ], Velocity v.Gradient X [ s^-1 ], Velocity v.Gradient Y [ s^-1 ], Velocity v.Gradient Z [ s^-1 ], Velocity v_Scalar [ m s^-1 ], Velocity w [ m s^-1 ], Velocity w.Gradient [ s^-1 ], Velocity w.Gradient X [ s^-1 ], Velocity w.Gradient Y [ s^-1 ], Velocity w.Gradient Z [ s^-1 ], Velocity.Absolute Helicity [ m s^-2 ], Velocity.Curl [ s^-1 ], Velocity.Curl X [ s^-1 ], Velocity.Curl Y [ s^-1 ], Velocity.Curl Z [ s^-1 ], Velocity.Divergence [ s^-1 ], Velocity.Helicity [ m s^-2 ], Velocity.Invariant Q [ s^-2 ], Velocity.Lambda 2 [ s^-2 ], Velocity.Normal Eigen Helicity [ s^-1 ], Velocity.Real Eigen Helicity [ s^-1 ], Velocity.Real Eigenvalue [ s^-1 ], Velocity.Stretched Swirling Strength, Velocity.Swirling Discriminant [ s^-6 ], Velocity.Swirling Normal [ s^-1 ], Velocity.Swirling Normal X [ s^-1 ], Velocity.Swirling Normal Y [ s^-1 ], Velocity.Swirling Normal Z [ s^-1 ], Velocity.Swirling Strength [ s^-1 ], Velocity.Swirling Vector [ s^-1 ], Velocity.Swirling Vector X [ s^-1 ], Velocity.Swirling Vector Y [ s^-1 ], Velocity.Swirling Vector Z [ s^-1 ], Volume [ m^3 ], Wall Shear [ Pa ], Wall Shear X [ Pa ], Wall Shear Y [ Pa ], Wall Shear Z [ Pa ], Wall Yplus, Wall Ystar, X [ m ], Y [ m ], Z [ m ]
965, 9.23116744e-01, 7.07219318e-02, -4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 966, 5.08271873e-01, 3.57142735e+00, 1.00251520e+00, null, null, null, null, null, null, null, null, null, 9.05905762e+01, 8.94139328e+01, -1.72157631e+01, 2.33826470e+00, null, null, 1.16006634e-03, 1.69237360e-01, -1.69219673e-01, 6.20605767e-01, 4.56311926e-02, 6.18925929e-01, -7.37296454e-13, -1.69219628e-01, -2.44681467e-03, 8.30522254e-02, -7.26887956e-02, -4.01747562e-02, 1.42247492e-09, -2.44592270e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.40712533e-10, 6.91614747e-01, -1.42247492e-09, -7.37296454e-13, -6.91614747e-01, 5.45643643e-03, 2.40712533e-10, 4.31557558e-02, -4.16323431e-02, 6.91614747e-01, 6.91614747e-01, -4.55364912e-18, 2.07721725e-01, 2.97630595e-06, 2.07721725e-01, 0.00000000e+00, 0.00000000e+00, -2.07721725e-01, 2.07721725e-01, 2.07721725e-01, -4.23752100e-09, 3.12169790e-10, -2.07721725e-01, 6.31417470e-06, null, null, null, null, null, null, 9.23116744e-01, 7.07219318e-02, -4.99999942e-03
966, 8.51688206e-01, 7.07331523e-02, -4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 967, 5.07446051e-01, 3.57143331e+00, 1.00257540e+00, null, null, null, null, null, null, null, null, null, 9.05994644e+01, 8.94095154e+01, -1.76990509e+01, 2.27863741e+00, null, null, 1.12744549e-03, 1.70150265e-01, -1.70132518e-01, 5.93662798e-01, -2.10597161e-02, 5.93289137e-01, 4.56132954e-09, -1.70131102e-01, 2.45722407e-03, 7.16312081e-02, -6.87409714e-02, 2.01422274e-02, 0.00000000e+00, 2.45625246e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.12082088e-11, 6.62030101e-01, 0.00000000e+00, 4.56132954e-09, -6.62030101e-01, -9.17488709e-04, 1.12082088e-11, 4.03590798e-02, -4.01172861e-02, 6.62030101e-01, 6.62030101e-01, 1.38777878e-17, 2.00895175e-01, 2.43476916e-06, 2.00895175e-01, 0.00000000e+00, 0.00000000e+00, -2.00895175e-01, 2.00895175e-01, 2.00895175e-01, 4.57327370e-10, 1.56075719e-09, -2.00895175e-01, 6.31460262e-06, null, null, null, null, null, null, 8.51688206e-01, 7.07331523e-02, -4.99999942e-03
967, 7.80259609e-01, 7.07555786e-02, -4.99999942e-03, null, 4.00000000e+00, 9.98200073e+02, 968, 4.94576424e-01, 3.57142806e+00, 1.00251782e+00, null, null, null, null, null, null, null, null, null, 9.06172867e+01, 8.94007187e+01, -1.71471386e+01, 2.25639200e+00, null, null, 1.08606927e-03, 1.66472167e-01, -1.66305050e-01, 5.69490254e-01, -8.89065862e-02, 5.62507570e-01, 0.00000000e+00, -1.66301966e-01, 7.45724794e-03, 1.11459978e-01, -7.47447088e-02, 8.26834664e-02, 0.00000000e+00, 7.45844981e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.37252271e-01, 0.00000000e+00, 0.00000000e+00, -6.37252271e-01, -6.22311980e-03, 0.00000000e+00, 3.46933603e-02, -3.30651179e-02, 6.37252271e-01, 6.37252271e-01, -4.77048956e-18, 1.86235547e-01, 1.54615884e-06, 1.86235547e-01, 0.00000000e+00, 0.00000000e+00, -1.86235547e-01, 1.86235547e-01, 1.86235547e-01, 0.00000000e+00, 0.00000000e+00, -1.86235547e-01, 6.31633839e-06, null, null, null, null, null, null, 7.80259609e-01, 7.07555786e-02, -4.99999942e-03
968, 7.08831072e-01, 7.08004460e-02, -4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 969, 4.69617635e-01, 3.57143593e+00, 1.00276041e+00, null, null, null, null, null, null, null, null, null, 9.06529083e+01, 8.93830795e+01, -1.55475397e+01, 2.27502775e+00, null, null, 1.03683653e-03, 1.58018783e-01, -1.57462567e-01, 5.49853325e-01, -1.63561940e-01, 5.24963021e-01, 1.82491817e-08, -1.57459125e-01, 1.32466396e-02, 1.75928012e-01, -9.12698135e-02, 1.50401086e-01, 2.28526775e-09, 1.32465186e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.01584449e-10, 6.16232812e-01, -2.28526775e-09, 1.82491817e-08, -6.16232812e-01, -1.31608546e-02, 6.01584449e-10, 2.33133826e-02, -1.97035614e-02, 6.16232812e-01, 6.16232812e-01, 9.54097912e-18, 1.52545348e-01, 4.68430073e-07, 1.52545348e-01, 0.00000000e+00, 0.00000000e+00, -1.52545348e-01, 1.52545348e-01, 1.52545348e-01, 1.01094271e-08, 8.45268122e-09, -1.52545348e-01, 6.31801913e-06, null, null, null, null, null, null, 7.08831072e-01, 7.08004460e-02, -4.99999942e-03
969, 6.37402475e-01, 7.08901733e-02, -4.99999942e-03, null, 4.00000000e+00, 9.98200073e+02, 970, 4.28592563e-01, 3.57143855e+00, 1.00139904e+00, null, null, null, null, null, null, null, null, null, 9.07241364e+01, 8.93478394e+01, -1.29108038e+01, 2.34558582e+00, null, null, 9.72141686e-04, 1.44509584e-01, -1.43007874e-01, 5.30571103e-01, -2.50932842e-01, 4.67480898e-01, 0.00000000e+00, -1.43011436e-01, 2.07790285e-02, 2.59166718e-01, -1.22222878e-01, 2.28536576e-01, 9.10264486e-09, 2.07772907e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.30174993e-09, 5.89703798e-01, -9.10264486e-09, 0.00000000e+00, -5.89703798e-01, -2.23962665e-02, 1.30174993e-09, -2.10471451e-04, 2.44487590e-17, 0.00000000e+00, 0.00000000e+00, -2.87286099e-02, 0.00000000e+00, -5.51055891e-13, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.32918545e-06, null, null, null, null, null, null, 6.37402475e-01, 7.08901733e-02, -4.99999942e-03
970, 5.65973938e-01, 7.10696355e-02, -4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 971, 3.58402401e-01, 3.57147241e+00, 1.00540626e+00, null, null, null, null, null, null, null, null, null, 9.08666229e+01, 8.92773132e+01, -9.33812904e+00, 2.49802113e+00, null, null, 8.74386576e-04, 1.25723779e-01, -1.21796831e-01, 5.11784673e-01, -3.62462342e-01, 3.61309588e-01, 0.00000000e+00, -1.21816210e-01, 3.11769173e-02, 3.66662949e-01, -1.63792059e-01, 3.28045547e-01, -6.32529307e-11, 3.11640706e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.70400670e-12, 5.25101662e-01, 6.32529307e-11, 0.00000000e+00, -5.25101662e-01, -3.44167948e-02, -7.70400670e-12, -5.97245172e-02, 4.79576662e-02, 0.00000000e+00, 0.00000000e+00, -1.51621446e-01, 0.00000000e+00, -7.92943320e-06, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.35932656e-06, null, null, null, null, null, null, 5.65973938e-01, 7.10696355e-02, -4.99999942e-03
971, 4.94545400e-01, 7.14285448e-02, -4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 972, 2.25994512e-01, 3.57160807e+00, 1.00363970e+00, null, null, null, null, null, null, null, null, null, 9.06658707e+01, 8.91363297e+01, -5.23053980e+00, 2.84069872e+00, null, null, 7.23215053e-04, 1.01093091e-01, -9.11408067e-02, 5.46490431e-01, -5.12985706e-01, 1.88407704e-01, -9.02795350e-09, -9.11293104e-02, 4.37397547e-02, 4.91959840e-01, -1.60400763e-01, 4.65076417e-01, 4.57571447e-09, 4.37408499e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.21538343e-11, 3.48808467e-01, -4.57571447e-09, -9.02795350e-09, -3.48808467e-01, -4.79092896e-02, 2.21538343e-11, -2.08356827e-01, 1.86065733e-01, 0.00000000e+00, 0.00000000e+00, -2.53148645e-01, 0.00000000e+00, -3.35933873e-04, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.36214918e-06, null, null, null, null, null, null, 4.94545400e-01, 7.14285448e-02, -4.99999942e-03
972, 4.23520297e-01, 7.15402290e-02, -4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 973, 1.15034379e-01, 3.60178804e+00, 1.00390255e+00, null, null, null, null, null, null, null, null, null, 9.04109039e+01, 8.96581421e+01, -1.83337164e+00, 3.39303398e+00, null, null, 4.95311222e-04, 6.98440224e-02, -4.86462787e-02, 5.99551678e-01, -5.98960280e-01, 2.66228635e-02, -1.36130547e-08, -4.86494340e-02, 5.01171350e-02, 5.83968759e-01, 1.42820701e-02, 5.83794117e-01, 4.55507365e-09, 5.00976555e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.60659927e-10, 1.23407934e-02, -4.55507365e-09, -1.36130547e-08, -1.23407934e-02, -1.51661634e-02, -4.60659927e-10, -3.50049704e-01, 3.41190428e-01, 0.00000000e+00, 0.00000000e+00, -1.97070703e-01, 0.00000000e+00, -1.58890069e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.37338599e-06, null, null, null, null, null, null, 4.23520297e-01, 7.15402290e-02, -4.99999942e-03
973, 4.23116982e-01, 1.43574864e-01, -4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 974, 2.46925116e-01, 3.60178876e+00, 1.01126683e+00, null, null, null, null, null, null, null, null, null, 9.05816879e+01, 8.91005554e+01, -5.06132698e+00, 2.83595061e+00, null, null, 7.74609682e-04, 1.00980133e-01, -4.06118035e-02, 4.82707381e-01, -4.55574125e-01, 1.59557626e-01, -4.42311965e-09, -4.05844636e-02, 9.24536064e-02, 5.09417713e-01, -1.13378860e-01, 4.96640384e-01, 0.00000000e+00, 9.24912766e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.08933359e-10, 2.72936493e-01, 0.00000000e+00, -4.42311965e-09, -2.72936493e-01, 4.10662591e-02, -4.08933359e-10, -2.08166048e-01, 1.89434350e-01, 0.00000000e+00, 0.00000000e+00, 2.38873154e-01, 0.00000000e+00, -3.34768527e-04, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.35251308e-06, null, null, null, null, null, null, 4.23116982e-01, 1.43574864e-01, -4.99999942e-03
974, 4.23117161e-01, 2.15003252e-01, -4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 975, 3.87776077e-01, 3.57141972e+00, 1.00566649e+00, null, null, null, null, null, null, null, null, null, 9.05816116e+01, 8.94184875e+01, -8.87500286e+00, 2.39538980e+00, null, null, 9.10394359e-04, 1.25587821e-01, -2.87170876e-02, 3.47249895e-01, -3.11771482e-01, 1.52908564e-01, 4.56042670e-09, -2.87070386e-02, 1.22260503e-01, 4.29603904e-01, -2.54081070e-01, 3.46413523e-01, 2.81505530e-09, 1.22269250e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.38400222e-10, 4.06989634e-01, -2.81505530e-09, 4.56042670e-09, -4.06989634e-01, 3.46420407e-02, 6.38400222e-10, -6.91506863e-02, 5.82163855e-02, 0.00000000e+00, 0.00000000e+00, 1.59005955e-01, 0.00000000e+00, -1.23000218e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.32542015e-06, null, null, null, null, null, null, 4.23117161e-01, 2.15003252e-01, -4.99999942e-03
975, 4.23117489e-01, 2.86431491e-01, -4.99999942e-03, null, 4.00000000e+00, 9.98199890e+02, 976, 4.56604987e-01, 3.57141232e+00, 1.00567222e+00, null, null, null, null, null, null, null, null, null, 9.05817032e+01, 8.94185791e+01, -1.23090973e+01, 2.13041973e+00, null, null, 9.51846945e-04, 1.43455520e-01, -1.87943950e-02, 2.39130080e-01, -2.05730155e-01, 1.21894613e-01, 7.39983941e-09, -1.87879298e-02, 1.42219037e-01, 4.16418761e-01, -3.46993297e-01, 2.30217800e-01, -2.27492714e-09, 1.42229870e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.00964215e-09, 4.68887925e-01, 2.27492714e-09, 7.39983941e-09, -4.68887925e-01, 2.44876444e-02, 1.00964215e-09, -5.06613031e-03, 2.24906899e-15, 0.00000000e+00, 0.00000000e+00, 6.35331497e-02, 0.00000000e+00, -4.95826669e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.31677176e-06, null, null, null, null, null, null, 4.23117489e-01, 2.86431491e-01, -4.99999942e-03
976, 4.23118204e-01, 3.57859343e-01, -4.99999942e-03, null, 4.00000000e+00, 9.98200073e+02, 977, 4.91359234e-01, 3.57139444e+00, 1.00250387e+00, null, null, null, null, null, null, null, null, null, 9.05816422e+01, 8.94188843e+01, -1.48821306e+01, 1.97153544e+00, null, null, 9.49124922e-04, 1.55326217e-01, -1.08743953e-02, 1.58418462e-01, -1.23294219e-01, 9.94733423e-02, -5.54640838e-12, -1.08757261e-02, 1.54945090e-01, 4.18299139e-01, -3.94571096e-01, 1.38880596e-01, 7.27503169e-09, 1.54943541e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.82521825e-11, 4.94044423e-01, -7.27503169e-09, -5.54640838e-12, -4.94044423e-01, 1.55863762e-02, 7.82521825e-11, 2.21261308e-02, -1.89283937e-02, 4.94044423e-01, 4.94044423e-01, 4.33680869e-18, 1.48544267e-01, 4.00091153e-07, 1.48544267e-01, 0.00000000e+00, 0.00000000e+00, -1.48544267e-01, 1.48544267e-01, 1.48544267e-01, -4.86355756e-09, -6.03651529e-09, -1.48544267e-01, 6.31343710e-06, null, null, null, null, null, null, 4.23118204e-01, 3.57859343e-01, -4.99999942e-03
977, 4.23119605e-01, 4.29286510e-01, -4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 978, 5.04884362e-01, 3.57135868e+00, 1.00252593e+00, null, null, null, null, null, null, null, null, null, 9.05816193e+01, 8.94194794e+01, -1.65086346e+01, 1.87213874e+00, null, null, 9.26076900e-04, 1.61885217e-01, -4.30203974e-03, 1.00813799e-01, -5.35949282e-02, 8.53873938e-02, -5.54122720e-12, -4.30093007e-03, 1.61828041e-01, 4.14535880e-01, -4.10014421e-01, 6.10586964e-02, -1.02262732e-08, 1.61828578e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.48905600e-11, 4.95401800e-01, 1.02262732e-08, -5.54122720e-12, -4.95401800e-01, 7.46376812e-03, -4.48905600e-11, 3.17376256e-02, -3.04249618e-02, 4.95401800e-01, 4.95401800e-01, -4.77048956e-18, 1.78111479e-01, 1.18350192e-06, 1.78111479e-01, 0.00000000e+00, 0.00000000e+00, -1.78111479e-01, 1.78111479e-01, 1.78111479e-01, 4.89846830e-09, 3.06305292e-09, -1.78111479e-01, 6.31347439e-06, null, null, null, null, null, null, 4.23119605e-01, 4.29286510e-01, -4.99999942e-03
978, 4.23122406e-01, 5.00712276e-01, -4.99999942e-03, null, 4.00000000e+00, 9.98200073e+02, 979, 5.02447605e-01, 3.57128716e+00, 1.00246620e+00, null, null, null, null, null, null, null, null, null, 9.05815735e+01, 8.94206696e+01, -1.71356354e+01, 1.81211948e+00, null, null, 8.91514122e-04, 1.63552582e-01, 1.44978368e-03, 7.90213495e-02, 1.30789857e-02, 7.79314712e-02, -1.41989109e-09, 1.44875178e-03, 1.63546160e-01, 4.02722806e-01, -4.02524114e-01, -1.26496395e-02, -4.33300773e-09, 1.63545877e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.25935812e-10, 4.80455577e-01, 4.33300773e-09, -1.41989109e-09, -4.80455577e-01, 4.29346226e-04, -2.25935812e-10, 3.12038511e-02, -3.11338603e-02, 4.80455577e-01, 4.80455577e-01, 0.00000000e+00, 1.76645994e-01, 1.12527903e-06, 1.76645994e-01, 0.00000000e+00, 0.00000000e+00, -1.76645994e-01, 1.76645994e-01, 1.76645994e-01, 2.01328243e-09, -3.55632679e-09, -1.76645994e-01, 6.31338480e-06, null, null, null, null, null, null, 4.23122406e-01, 5.00712276e-01, -4.99999942e-03
979, 4.23139215e-01, 6.43552601e-01, -4.99999942e-03, null, 4.00000000e+00, 9.98200073e+02, 980, 4.57276493e-01, 3.57086706e+00, 1.00232077e+00, null, null, null, null, null, null, null, null, null, 9.05813141e+01, 8.94276810e+01, -1.53208771e+01, 1.80431163e+00, null, null, 8.02589348e-04, 1.51741043e-01, 1.30350180e-02, 1.77538425e-01, 1.51955500e-01, 9.18118507e-02, -2.28460162e-09, 1.30343568e-02, 1.51180133e-01, 3.82816553e-01, -3.45685214e-01, -1.64469585e-01, -9.09541509e-09, 1.51180446e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.26827487e-10, 4.37497079e-01, 9.09541509e-09, -2.28460162e-09, -4.37497079e-01, -1.25140846e-02, -2.26827487e-10, 6.74594007e-03, -4.12928127e-03, 4.37497079e-01, 4.37497079e-01, 9.54097912e-18, 8.18949938e-02, 1.13041025e-08, 8.18949938e-02, 0.00000000e+00, 0.00000000e+00, -8.18949938e-02, 8.18949938e-02, 8.18949938e-02, 1.46991548e-08, -2.63660400e-08, -8.18949938e-02, 6.31316698e-06, null, null, null, null, null, null, 4.23139215e-01, 6.43552601e-01, -4.99999942e-03
980, 4.23161656e-01, 7.14958727e-01, -4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 981, 4.04078126e-01, 3.57030678e+00, 1.00234473e+00, null, null, null, null, null, null, null, null, null, 9.05809784e+01, 8.94369659e+01, -1.29452410e+01, 1.87747157e+00, null, null, 7.48204242e-04, 1.38078660e-01, 2.02852041e-02, 2.54795372e-01, 2.29182929e-01, 1.11336693e-01, 0.00000000e+00, 2.02812534e-02, 1.36580482e-01, 3.84158105e-01, -2.92014956e-01, -2.49609113e-01, -4.34768332e-11, 1.36586845e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.81936451e-13, 4.03351665e-01, 4.34768332e-11, 0.00000000e+00, -4.03351665e-01, -2.04261839e-02, 8.81936451e-13, -2.46941671e-02, 1.96762495e-02, 0.00000000e+00, 0.00000000e+00, -9.45322365e-02, 0.00000000e+00, -5.60079911e-07, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.31807416e-06, null, null, null, null, null, null, 4.23161656e-01, 7.14958727e-01, -4.99999942e-03
981, 4.23206508e-01, 7.86342442e-01, -4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 982, 3.03855896e-01, 3.57361841e+00, 1.00964010e+00, null, null, null, null, null, null, null, null, null, 9.05803375e+01, 8.94556808e+01, -9.84192467e+00, 2.04247260e+00, null, null, 6.75088784e-04, 1.19129971e-01, 2.89010666e-02, 3.40432256e-01, 3.17319870e-01, 1.23297334e-01, 0.00000000e+00, 2.88759153e-02, 1.15571097e-01, 4.03707772e-01, -2.04639256e-01, -3.47998202e-01, 0.00000000e+00, 1.15593873e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.27936590e-01, 0.00000000e+00, 0.00000000e+00, -3.27936590e-01, -3.06783319e-02, 0.00000000e+00, -8.51952732e-02, 7.53844380e-02, 0.00000000e+00, 0.00000000e+00, -1.61960348e-01, 0.00000000e+00, -2.29657398e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.34453272e-06, null, null, null, null, null, null, 4.23206508e-01, 7.86342442e-01, -4.99999942e-03
982, 4.23296243e-01, 8.57681274e-01, -4.99999942e-03, null, 4.00000000e+00, 9.98200073e+02, 983, 1.95081979e-01, 3.58495903e+00, 1.01059973e+00, null, null, null, null, null, null, null, null, null, 9.05795212e+01, 8.94927063e+01, -6.50865364e+00, 2.37169337e+00, null, null, 5.70351433e-04, 9.40100253e-02, 3.68244722e-02, 4.31248158e-01, 4.24474567e-01, 7.61336014e-02, -4.52005144e-09, 3.67861912e-02, 8.64976496e-02, 4.62587506e-01, -9.43259746e-02, -4.52868402e-01, 0.00000000e+00, 8.65057781e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.90973837e-10, 1.70459569e-01, 0.00000000e+00, -4.52005144e-09, -1.70459569e-01, -2.83938348e-02, -3.90973837e-10, -1.85049742e-01, 1.72994599e-01, 0.00000000e+00, 0.00000000e+00, -2.00871333e-01, 0.00000000e+00, -2.34949461e-04, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.35277502e-06, null, null, null, null, null, null, 4.23296243e-01, 8.57681274e-01, -4.99999942e-03
983, 4.23475713e-01, 9.28930402e-01, -4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 984, 1.23241484e-01, 3.58753181e+00, 1.00810432e+00, null, null, null, null, null, null, null, null, null, 9.05787430e+01, 8.95663071e+01, -3.83669853e+00, 3.43217444e+00, null, null, 5.22035756e-04, 5.90573028e-02, 3.53741944e-02, 5.56944489e-01, 5.35569251e-01, 1.52816162e-01, 0.00000000e+00, 3.53358760e-02, 4.72909212e-02, 5.08847237e-01, -7.29393065e-02, -5.03592491e-01, 4.98572339e-09, 4.72842902e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.76365950e-10, 2.25755468e-01, -4.98572339e-09, 0.00000000e+00, -2.25755468e-01, 3.19767594e-02, -1.76365950e-10, -2.58562356e-01, 2.42410079e-01, 0.00000000e+00, 0.00000000e+00, 2.33283609e-01, 0.00000000e+00, -6.40857150e-04, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.35139986e-06, null, null, null, null, null, null, 4.23475713e-01, 9.28930402e-01, -4.99999942e-03
984, 7.79668987e-01, 2.83686370e-01, -4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 985, 1.22415388e+00, 3.59787083e+00, 1.00284839e+00, null, null, null, null, null, null, null, null, null, 9.04106216e+01, 8.93820877e+01, -2.07595119e+01, 6.28417015e-01, null, null, 7.68966333e-04, 6.97467402e-02, -6.67988062e-02, 3.57123882e-01, -4.12498377e-02, 3.54733586e-01, 4.51998350e-09, -6.67987540e-02, 2.00630687e-02, 2.44220048e-01, -2.40698054e-01, 4.13264409e-02, -2.27171615e-09, 2.00598184e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.10631962e-11, 5.95431626e-01, 2.27171615e-09, 4.51998350e-09, -5.95431626e-01, 7.66031444e-05, -6.10631962e-11, 8.36789757e-02, -8.36735815e-02, 5.95431626e-01, 5.95431626e-01, -9.25298792e-18, 2.89273173e-01, 2.17012766e-05, 2.89273173e-01, 0.00000000e+00, 0.00000000e+00, -2.89273173e-01, 2.89273173e-01, 2.89273173e-01, 3.43152728e-09, 4.08492440e-09, -2.89273173e-01, 6.42423447e-06, null, null, null, null, null, null, 7.79668987e-01, 2.83686370e-01, -4.99999942e-03
