
[Name]
surface_body

[Data]
Node Number, X [ m ], Y [ m ], Z [ m ], Approximated Mass Flow [ kg s^-1 ], Connectivity Number, Density [ kg m^-3 ], Domain Node Number [  ], Eddy Viscosity [ Pa s ], Edge Length Ratio, Element Volume Ratio, Force [ N ], Force X [ N ], Force Y [ N ], Force Z [ N ], Heat Flux [ W m^-2 ], Interpolated Mass Flow [ kg s^-1 ], Length [ m ], Mass Flow [ kg s^-1 ], Mass Flux [ kg s^-1 m^-2 ], Maximum Face Angle [ degree ], Minimum Face Angle [ degree ], Pressure [ Pa ], Specific Dissipation Rate [ s^-1 ], Streamline Number on Streamline 1, Time on Streamline 1 [ s ], Turbulence Kinetic Energy [ m^2 s^-2 ], Velocity [ m s^-1 ], Velocity u [ m s^-1 ], Velocity u.Gradient [ s^-1 ], Velocity u.Gradient X [ s^-1 ], Velocity u.Gradient Y [ s^-1 ], Velocity u.Gradient Z [ s^-1 ], Velocity u_Scalar [ m s^-1 ], Velocity v [ m s^-1 ], Velocity v.Gradient [ s^-1 ], Velocity v.Gradient X [ s^-1 ], Velocity v.Gradient Y [ s^-1 ], Velocity v.Gradient Z [ s^-1 ], Velocity v_Scalar [ m s^-1 ], Velocity w [ m s^-1 ], Velocity w.Gradient [ s^-1 ], Velocity w.Gradient X [ s^-1 ], Velocity w.Gradient Y [ s^-1 ], Velocity w.Gradient Z [ s^-1 ], Velocity.Absolute Helicity [ m s^-2 ], Velocity.Curl [ s^-1 ], Velocity.Curl X [ s^-1 ], Velocity.Curl Y [ s^-1 ], Velocity.Curl Z [ s^-1 ], Velocity.Divergence [ s^-1 ], Velocity.Helicity [ m s^-2 ], Velocity.Invariant Q [ s^-2 ], Velocity.Lambda 2 [ s^-2 ], Velocity.Normal Eigen Helicity [ s^-1 ], Velocity.Real Eigen Helicity [ s^-1 ], Velocity.Real Eigenvalue [ s^-1 ], Velocity.Stretched Swirling Strength, Velocity.Swirling Discriminant [ s^-6 ], Velocity.Swirling Normal [ s^-1 ], Velocity.Swirling Normal X [ s^-1 ], Velocity.Swirling Normal Y [ s^-1 ], Velocity.Swirling Normal Z [ s^-1 ], Velocity.Swirling Strength [ s^-1 ], Velocity.Swirling Vector [ s^-1 ], Velocity.Swirling Vector X [ s^-1 ], Velocity.Swirling Vector Y [ s^-1 ], Velocity.Swirling Vector Z [ s^-1 ], Volume [ m^3 ], Wall Shear [ Pa ], Wall Shear X [ Pa ], Wall Shear Y [ Pa ], Wall Shear Z [ Pa ], Wall Yplus, Wall Ystar, X [ m ], Y [ m ], Z [ m ]
713, 9.60111439e-01, 4.62868661e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 714, 3.86716938e+00, 3.62184787e+00, 1.00443959e+00, null, null, null, null, null, null, null, null, null, 9.03506546e+01, 8.96493988e+01, -1.73825745e+02, 1.12720859e+00, null, null, 4.36549075e-03, 8.49099904e-02, -2.94447150e-02, 7.57638335e-01, 1.99457668e-02, 7.57375717e-01, 1.81105086e-08, -2.94381063e-02, -7.96411708e-02, 8.52938294e-01, -8.52711141e-01, -1.96827408e-02, 0.00000000e+00, -7.96688870e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.44234213e-09, 1.61008692e+00, 0.00000000e+00, 1.81105086e-08, -1.61008692e+00, 2.63025984e-04, -1.44234213e-09, 6.45430088e-01, -6.45416498e-01, 1.61008692e+00, 1.61008692e+00, -1.84991996e-17, 8.03386629e-01, 9.95827094e-03, 8.03386629e-01, 0.00000000e+00, 0.00000000e+00, -8.03386629e-01, 8.03386629e-01, 8.03386629e-01, -4.43702214e-10, 1.92224157e-08, -8.03386629e-01, 6.54585619e-06, null, null, null, null, null, null, 9.60111439e-01, 4.62868661e-01, 4.99999942e-03
714, 9.24653172e-01, 5.35063088e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 715, 3.90208459e+00, 3.62919211e+00, 1.00605047e+00, null, null, null, null, null, null, null, null, null, 9.09031067e+01, 8.95849075e+01, -1.75674728e+02, 1.06162846e+00, null, null, 4.14930237e-03, 5.57126366e-02, 2.65947692e-02, 7.86697149e-01, -3.29621211e-02, 7.86006331e-01, 1.83498106e-08, 2.65811831e-02, -4.89552468e-02, 8.27837527e-01, -8.27160537e-01, 3.34722772e-02, -9.08423115e-09, -4.89878207e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.56726507e-10, 1.61316681e+00, 9.08423115e-09, 1.83498106e-08, -1.61316681e+00, 5.10156155e-04, -6.56726507e-10, 6.49050057e-01, -6.49030030e-01, 1.61316681e+00, 1.61316681e+00, 0.00000000e+00, 8.05636406e-01, 1.01267677e-02, 8.05636406e-01, 0.00000000e+00, 0.00000000e+00, -8.05636406e-01, 8.05636406e-01, 8.05636406e-01, 9.62527480e-09, 1.92117344e-08, -8.05636406e-01, 6.52432573e-06, null, null, null, null, null, null, 9.24653172e-01, 5.35063088e-01, 4.99999942e-03
715, 9.60666060e-01, 5.35093069e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 716, 3.84393072e+00, 3.60795712e+00, 1.00485528e+00, null, null, null, null, null, null, null, null, null, 9.06247253e+01, 8.93752823e+01, -1.73857300e+02, 1.12015009e+00, null, null, 4.31204867e-03, 8.32398161e-02, 2.51923352e-02, 7.60991573e-01, -4.25925218e-02, 7.59798706e-01, 1.81105779e-08, 2.51971465e-02, -7.93360770e-02, 8.57355714e-01, -8.56303334e-01, 4.24667075e-02, 0.00000000e+00, -7.93392062e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.43682222e-09, 1.61610198e+00, 0.00000000e+00, 1.81105779e-08, -1.61610198e+00, -1.25814229e-04, -1.43682222e-09, 6.48809373e-01, -6.48801327e-01, 1.61610198e+00, 1.61610198e+00, -3.70051754e-17, 8.05487037e-01, 1.01155061e-02, 8.05487037e-01, 0.00000000e+00, 0.00000000e+00, -8.05487037e-01, 8.05487037e-01, 8.05487037e-01, 9.54821777e-10, 1.92531306e-08, -8.05487037e-01, 6.50500579e-06, null, null, null, null, null, null, 9.60666060e-01, 5.35093069e-01, 4.99999942e-03
716, 8.88875663e-01, 5.71498990e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 717, 3.88162732e+00, 3.63174605e+00, 1.00872803e+00, null, null, null, null, null, null, null, null, null, 9.04762955e+01, 8.94587479e+01, -1.75431412e+02, 1.06921208e+00, null, null, 4.15682187e-03, 5.99903017e-02, 5.69967106e-02, 8.16939175e-01, -3.27858515e-02, 8.16281021e-01, 0.00000000e+00, 5.70242070e-02, -1.87139399e-02, 7.94475436e-01, -7.93782592e-01, 3.31723578e-02, -1.82499047e-08, -1.87468417e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.04018449e-09, 1.61006355e+00, 1.82499047e-08, 0.00000000e+00, -1.61006355e+00, 3.86506319e-04, 1.04018449e-09, 6.46862030e-01, -6.46848559e-01, 1.61006355e+00, 1.61006355e+00, 0.00000000e+00, 8.04277360e-01, 1.00246975e-02, 8.04277360e-01, 0.00000000e+00, 0.00000000e+00, -8.04277360e-01, 8.04277360e-01, 8.04277360e-01, 1.85222806e-08, 7.43945683e-10, -8.04277360e-01, 6.54247879e-06, null, null, null, null, null, null, 8.88875663e-01, 5.71498990e-01, 4.99999942e-03
717, 8.52823794e-01, 6.08012795e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 718, 3.80355024e+00, 3.61969781e+00, 1.00605917e+00, null, null, null, null, null, null, null, null, null, 9.01174927e+01, 8.98824997e+01, -1.73571045e+02, 1.13289535e+00, null, null, 4.31474857e-03, 8.89504552e-02, 8.83510932e-02, 8.50283384e-01, -1.71659924e-02, 8.50110054e-01, 0.00000000e+00, 8.83637071e-02, 1.03086205e-02, 7.64511168e-01, -7.64310122e-01, 1.75297912e-02, -9.10106390e-09, 1.03384834e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.04088962e-10, 1.61442018e+00, 9.10106390e-09, 0.00000000e+00, -1.61442018e+00, 3.63798812e-04, 8.04088962e-10, 6.49446785e-01, -6.49429917e-01, 1.61442018e+00, 1.61442018e+00, -1.84991996e-17, 8.05882573e-01, 1.01453485e-02, 8.05882573e-01, 0.00000000e+00, 0.00000000e+00, -8.05882573e-01, 8.05882573e-01, 8.05882573e-01, 9.60053637e-09, 1.93860469e-10, -8.05882573e-01, 6.51818664e-06, null, null, null, null, null, null, 8.52823794e-01, 6.08012795e-01, 4.99999942e-03
718, 8.89019191e-01, 6.07675016e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200073e+02, 719, 3.79781151e+00, 3.61969781e+00, 1.00470388e+00, null, null, null, null, null, null, null, null, null, 9.03074493e+01, 8.96925507e+01, -1.73389832e+02, 1.13341880e+00, null, null, 4.31027589e-03, 8.86871740e-02, 8.69540796e-02, 8.43774915e-01, -4.44844998e-02, 8.42601478e-01, 0.00000000e+00, 8.69490579e-02, -1.74471326e-02, 7.71307647e-01, -7.69960225e-01, 4.55713458e-02, -9.08482622e-09, -1.74471922e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.89962706e-10, 1.61256170e+00, 9.08482622e-09, 0.00000000e+00, -1.61256170e+00, 1.08684599e-03, 7.89962706e-10, 6.46742404e-01, -6.46678925e-01, 1.61256170e+00, 1.61256170e+00, 1.84856470e-17, 8.04202795e-01, 1.00191310e-02, 8.04202795e-01, 0.00000000e+00, 0.00000000e+00, -8.04202795e-01, 8.04202795e-01, 8.04202795e-01, 9.51860013e-09, 5.02527187e-10, -8.04202795e-01, 6.53855477e-06, null, null, null, null, null, null, 8.89019191e-01, 6.07675016e-01, 4.99999942e-03
719, 8.16438913e-01, 5.72232425e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 720, 3.87302303e+00, 3.62482452e+00, 1.00727975e+00, null, null, null, null, null, null, null, null, null, 9.02712326e+01, 8.97287750e+01, -1.74877930e+02, 1.09300888e+00, null, null, 4.23962809e-03, 7.01391324e-02, 5.86369783e-02, 8.20637822e-01, 2.17094528e-03, 8.20634961e-01, -1.81958875e-08, 5.86804450e-02, 3.84863988e-02, 7.92028069e-01, -7.92021990e-01, -3.10182967e-03, -9.06107900e-09, 3.84959467e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.68979886e-10, 1.61265695e+00, 9.06107900e-09, -1.81958875e-08, -1.61265695e+00, -9.30884387e-04, -1.68979886e-10, 6.49954200e-01, -6.49940252e-01, 1.61265695e+00, 1.61265695e+00, 0.00000000e+00, 8.06197226e-01, 1.01691429e-02, 8.06197226e-01, 0.00000000e+00, 0.00000000e+00, -8.06197226e-01, 8.06197226e-01, 8.06197226e-01, 9.29335364e-09, -1.79003461e-08, -8.06197226e-01, 6.52245762e-06, null, null, null, null, null, null, 8.16438913e-01, 5.72232425e-01, 4.99999942e-03
720, 8.16691935e-01, 6.08228385e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 721, 3.78430152e+00, 3.61325073e+00, 1.00110662e+00, null, null, null, null, null, null, null, null, null, 9.00608673e+01, 8.99390335e+01, -1.72821304e+02, 1.15912807e+00, null, null, 4.39197756e-03, 9.65019912e-02, 8.86941254e-02, 8.47253442e-01, 1.02304183e-02, 8.47191632e-01, 0.00000000e+00, 8.86921585e-02, 3.80261242e-02, 7.69120336e-01, -7.69048035e-01, -1.05466517e-02, -4.29643907e-12, 3.80320884e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.81068901e-13, 1.61623967e+00, 4.29643907e-12, 0.00000000e+00, -1.61623967e+00, -3.16233374e-04, 3.81068901e-13, 6.51423156e-01, -6.51410341e-01, 1.61623967e+00, 1.61623967e+00, -1.84991996e-17, 8.07107866e-01, 1.02382516e-02, 8.07107866e-01, 0.00000000e+00, 0.00000000e+00, -8.07107866e-01, 8.07107866e-01, 8.07107866e-01, 4.50981483e-12, -5.44590990e-14, -8.07107866e-01, 6.50328593e-06, null, null, null, null, null, null, 8.16691935e-01, 6.08228385e-01, 4.99999942e-03
721, 8.15601528e-01, 4.99740809e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200073e+02, 722, 3.96277022e+00, 3.62482142e+00, 1.00255311e+00, null, null, null, null, null, null, null, null, null, 9.03555908e+01, 8.96444550e+01, -1.76548340e+02, 1.04380023e+00, null, null, 4.14353749e-03, 3.86868939e-02, 1.33532565e-04, 7.99712896e-01, -1.23000778e-02, 7.99618304e-01, 0.00000000e+00, 1.25247825e-04, 3.86866629e-02, 8.10397148e-01, -8.10272396e-01, 1.42184589e-02, 9.12731579e-09, 3.86964343e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.21879384e-12, 1.60989070e+00, -9.12731579e-09, 0.00000000e+00, -1.60989070e+00, 1.91838108e-03, -1.21879384e-12, 6.47733748e-01, -6.47704482e-01, 1.60989070e+00, 1.60989070e+00, 1.85398571e-17, 8.04818511e-01, 1.00652650e-02, 8.04818511e-01, 0.00000000e+00, 0.00000000e+00, -8.04818511e-01, 8.04818511e-01, 8.04818511e-01, -9.06832831e-09, -1.39492987e-10, -8.04818511e-01, 6.52237031e-06, null, null, null, null, null, null, 8.15601528e-01, 4.99740809e-01, 4.99999942e-03
722, 8.51459205e-01, 4.63106036e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 723, 3.97701311e+00, 3.62484503e+00, 1.00723541e+00, null, null, null, null, null, null, null, null, null, 9.04653168e+01, 8.95347748e+01, -1.76793381e+02, 1.03412998e+00, null, null, 4.12006443e-03, 3.11028324e-02, -2.96978280e-02, 8.06910574e-01, -9.13859811e-03, 8.06858838e-01, -1.82249487e-08, -2.96981242e-02, 9.24257655e-03, 8.00877810e-01, -8.00821722e-01, 9.47790593e-03, -9.07874487e-09, 9.28578898e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.38064474e-10, 1.60768056e+00, 9.07874487e-09, -1.82249487e-08, -1.60768056e+00, 3.39307822e-04, -4.38064474e-10, 6.46063507e-01, -6.46060109e-01, 1.60768056e+00, 1.60768056e+00, 0.00000000e+00, 8.03780735e-01, 9.98761412e-03, 8.03780735e-01, 0.00000000e+00, 0.00000000e+00, -8.03780735e-01, 8.03780735e-01, 8.03780735e-01, 8.89860985e-09, -1.80546351e-08, -8.03780735e-01, 6.54608357e-06, null, null, null, null, null, null, 8.51459205e-01, 4.63106036e-01, 4.99999942e-03
723, 8.15437198e-01, 4.63520914e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200073e+02, 724, 3.96253204e+00, 3.62202716e+00, 1.00191677e+00, null, null, null, null, null, null, null, null, null, 9.03999176e+01, 8.96000824e+01, -1.76092834e+02, 1.05754530e+00, null, null, 4.19774977e-03, 4.79393676e-02, -2.89076865e-02, 8.04417253e-01, -1.91883612e-02, 8.04188371e-01, -9.05879904e-09, -2.88991071e-02, 3.82430181e-02, 8.05183291e-01, -8.04934859e-01, 1.99996959e-02, 1.81943722e-08, 3.82487178e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.79521398e-10, 1.60912323e+00, -1.81943722e-08, -9.05879904e-09, -1.60912323e+00, 8.11334699e-04, 1.79521398e-10, 6.46935523e-01, -6.46919250e-01, 1.60912323e+00, 1.60912323e+00, 0.00000000e+00, 8.04322898e-01, 1.00281090e-02, 8.04322898e-01, 0.00000000e+00, 0.00000000e+00, -8.04322898e-01, 8.04322898e-01, 8.04322898e-01, -1.84165749e-08, -9.49974321e-09, -8.04322898e-01, 6.52391645e-06, null, null, null, null, null, null, 8.15437198e-01, 4.63520914e-01, 4.99999942e-03
724, 8.52071881e-01, 5.35670221e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200073e+02, 725, 3.94900751e+00, 3.63192534e+00, 1.00639820e+00, null, null, null, null, null, null, null, null, null, 9.02930298e+01, 8.97068787e+01, -1.76840347e+02, 1.03136516e+00, null, null, 4.07995470e-03, 3.02883182e-02, 2.86385883e-02, 8.06853354e-01, -1.25893001e-02, 8.06755126e-01, -1.82395716e-08, 2.86295097e-02, 9.85969044e-03, 8.00664783e-01, -8.00515175e-01, 1.54764578e-02, 0.00000000e+00, 9.89619177e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.79836535e-10, 1.60727024e+00, 0.00000000e+00, -1.82395716e-08, -1.60727024e+00, 2.88715772e-03, -1.79836535e-10, 6.45624876e-01, -6.45579219e-01, 1.60727024e+00, 1.60727024e+00, 0.00000000e+00, 8.03506553e-01, 9.96725634e-03, 8.03506553e-01, 0.00000000e+00, 0.00000000e+00, -8.03506553e-01, 8.03506553e-01, 8.03506553e-01, -3.51313922e-10, -1.81716082e-08, -8.03506553e-01, 6.56102566e-06, null, null, null, null, null, null, 8.52071881e-01, 5.35670221e-01, 4.99999942e-03
725, 8.16020191e-01, 5.35986602e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 726, 3.93299556e+00, 3.62482452e+00, 1.00390089e+00, null, null, null, null, null, null, null, null, null, 9.01589737e+01, 8.98409348e+01, -1.76135223e+02, 1.05542028e+00, null, null, 4.15789755e-03, 4.85448688e-02, 2.92131379e-02, 8.04110885e-01, -5.26357489e-03, 8.04093659e-01, -1.81429005e-08, 2.91992649e-02, 3.87710854e-02, 8.05427790e-01, -8.05402100e-01, 6.42967038e-03, -9.10714881e-09, 3.87853198e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.37371528e-10, 1.60949576e+00, 9.10714881e-09, -1.81429005e-08, -1.60949576e+00, 1.16609549e-03, -4.37371528e-10, 6.47584856e-01, -6.47577345e-01, 1.60949576e+00, 1.60949576e+00, 1.84856470e-17, 8.04726362e-01, 1.00583350e-02, 8.04726362e-01, 0.00000000e+00, 0.00000000e+00, -8.04726362e-01, 8.04726362e-01, 8.04726362e-01, 8.95502428e-09, -1.80985573e-08, -8.04726362e-01, 6.53427696e-06, null, null, null, null, null, null, 8.16020191e-01, 5.35986602e-01, 4.99999942e-03
726, 8.87849391e-01, 4.99234319e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98200012e+02, 727, 3.96540499e+00, 3.62672472e+00, 1.00524127e+00, null, null, null, null, null, null, null, null, null, 9.06241302e+01, 8.93758698e+01, -1.77095978e+02, 1.02255797e+00, null, null, 4.06207936e-03, 1.97119135e-02, -1.05464272e-03, 7.96198428e-01, -1.21762259e-02, 7.96105325e-01, 0.00000000e+00, -1.03721593e-03, -1.96836814e-02, 8.11579883e-01, -8.11447084e-01, 1.46807395e-02, -9.08492392e-09, -1.97008252e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.58134874e-12, 1.60755241e+00, 9.08492392e-09, 0.00000000e+00, -1.60755241e+00, 2.50451360e-03, -9.58134874e-12, 6.45818591e-01, -6.45776749e-01, 1.60755241e+00, 1.60755241e+00, 1.85398571e-17, 8.03627431e-01, 9.97623801e-03, 8.03627431e-01, 0.00000000e+00, 0.00000000e+00, -8.03627431e-01, 8.03627431e-01, 8.03627431e-01, 8.99986574e-09, 1.37650627e-10, -8.03627431e-01, 6.56329394e-06, null, null, null, null, null, null, 8.87849391e-01, 4.99234319e-01, 4.99999942e-03
727, 8.87676120e-01, 4.62972403e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98199890e+02, 728, 3.96456265e+00, 3.62623334e+00, 1.00176644e+00, null, null, null, null, null, null, null, null, null, 9.00624084e+01, 8.99375916e+01, -1.76636398e+02, 1.03683364e+00, null, null, 4.11780644e-03, 3.59527282e-02, -2.99965814e-02, 7.99939156e-01, -8.24858726e-04, 7.99938738e-01, 7.34183721e-12, -3.00066192e-02, -1.98192783e-02, 8.06522131e-01, -8.06522131e-01, 1.69292514e-04, -9.09678732e-09, -1.98163576e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.73018053e-10, 1.60646081e+00, 9.09678732e-09, 7.34183721e-12, -1.60646081e+00, -6.55566226e-04, -2.73018053e-10, 6.45168185e-01, -6.45165741e-01, 1.60646081e+00, 1.60646081e+00, -1.85127521e-17, 8.03223550e-01, 9.94614884e-03, 8.03223550e-01, 0.00000000e+00, 0.00000000e+00, -8.03223550e-01, 8.03223550e-01, 8.03223550e-01, 9.05958597e-09, 1.67137987e-11, -8.03223550e-01, 6.56657494e-06, null, null, null, null, null, null, 8.87676120e-01, 4.62972403e-01, 4.99999942e-03
728, 8.88362527e-01, 5.35366654e-01, 4.99999942e-03, null, 4.00000000e+00, 9.98199951e+02, 729, 3.93790555e+00, 3.62919211e+00, 1.00581408e+00, null, null, null, null, null, null, null, null, null, 9.03343735e+01, 8.96656265e+01, -1.76681671e+02, 1.03313744e+00, null, null, 4.07540658e-03, 3.38356905e-02, 2.78024469e-02, 8.01338255e-01, -2.22454239e-02, 8.01029444e-01, 0.00000000e+00, 2.77974512e-02, -1.92841347e-02, 8.08069825e-01, -8.07699800e-01, 2.44513229e-02, -9.08417430e-09, -1.93232130e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.52562277e-10, 1.60872924e+00, 9.08417430e-09, 0.00000000e+00, -1.60872924e+00, 2.20589899e-03, 2.52562277e-10, 6.46447361e-01, -6.46392941e-01, 1.60872924e+00, 1.60872924e+00, 0.00000000e+00, 8.04018736e-01, 1.00054117e-02, 8.04018736e-01, 0.00000000e+00, 0.00000000e+00, -8.04018736e-01, 8.04018736e-01, 8.04018736e-01, 9.05038267e-09, 2.51338561e-10, -8.04018736e-01, 6.55659233e-06, null, null, null, null, null, null, 8.88362527e-01, 5.35366654e-01, 4.99999942e-03
729, 4.59548950e-01, 1.00000000e+00, 4.99999942e-03, null, 2.00000000e+00, 9.98200012e+02, 730, 7.20490992e-01, 3.57143021e+00, 1.00057459e+00, null, null, null, null, null, null, null, 0.00000000e+00, 0.00000000e+00, 9.01596756e+01, 8.98403244e+01, -2.62639275e+01, 8.84538193e+01, null, null, 3.19171473e-02, 3.00000000e+00, 3.00000000e+00, 2.71226978e+01, 1.51509941e+00, 2.70803471e+01, 0.00000000e+00, 3.00000000e+00, 0.00000000e+00, 9.52757418e-01, -3.28518957e-01, -8.94327700e-01, 3.64350967e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.09305290e-07, 2.74088669e+01, -3.64350967e-08, 0.00000000e+00, -2.74088669e+01, 6.20771706e-01, -1.09305290e-07, 7.54141188e+00, -1.17239551e-13, 2.74088669e+01, 2.74088669e+01, 4.44089210e-16, 2.72856593e+00, 1.56823273e+01, 2.72856593e+00, 0.00000000e+00, 0.00000000e+00, -2.72856593e+00, 2.72856593e+00, 2.72856593e+00, -3.56989915e-07, 1.99729779e-08, -2.72856593e+00, 3.17330705e-06, 1.16282759e+01, -1.16282759e+01, 0.00000000e+00, 0.00000000e+00, 1.90807385e+03, 1.74391345e+03, 4.59548950e-01, 1.00000000e+00, 4.99999942e-03
730, 5.30977488e-01, 1.00000000e+00, 4.99999942e-03, null, 2.00000000e+00, 9.98200012e+02, 731, 7.16336071e-01, 3.57143331e+00, 1.00194275e+00, null, null, null, null, null, null, null, 0.00000000e+00, 0.00000000e+00, 9.02753296e+01, 8.97246780e+01, -5.16929016e+01, 8.82526932e+01, null, null, 3.16614658e-02, 3.00000000e+00, 3.00000000e+00, 2.62137146e+01, 1.15427542e+00, 2.61882896e+01, 1.09348707e-06, 3.00000000e+00, 0.00000000e+00, 8.39034319e-01, -1.75266236e-01, -8.20524395e-01, -1.80975537e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.42926628e-08, 2.63635559e+01, 1.80975537e-08, 1.09348707e-06, -2.63635559e+01, 3.33751023e-01, 5.42926628e-08, 3.64281178e+00, -5.37347944e-14, 2.63635559e+01, 2.63635559e+01, 0.00000000e+00, 1.90130591e+00, 1.77669847e+00, 1.90130591e+00, 0.00000000e+00, 0.00000000e+00, -1.90130591e+00, 1.90130591e+00, 1.90130591e+00, -2.20928669e-07, 8.91263241e-08, -1.90130591e+00, 3.16852584e-06, 1.10881443e+01, -1.10881443e+01, 0.00000000e+00, 0.00000000e+00, 1.85949915e+03, 1.73295679e+03, 5.30977488e-01, 1.00000000e+00, 4.99999942e-03
731, 6.02406085e-01, 1.00000000e+00, 4.99999942e-03, null, 2.00000000e+00, 9.98200012e+02, 732, 7.10332513e-01, 3.57142735e+00, 1.00000882e+00, null, null, null, null, null, null, null, 0.00000000e+00, 0.00000000e+00, 9.05816498e+01, 8.94183502e+01, -7.85219421e+01, 8.79806519e+01, null, null, 3.12995762e-02, 3.00000000e+00, 3.00000000e+00, 2.55098305e+01, 8.83825600e-01, 2.54945145e+01, -1.06087839e-06, 3.00000000e+00, 0.00000000e+00, 6.34272158e-01, -1.31738186e-01, -6.20440364e-01, 1.82787510e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.48362529e-08, 2.56262531e+01, -1.82787510e-08, -1.06087839e-06, -2.56262531e+01, 2.63385236e-01, -5.48362529e-08, 2.81024003e+00, -1.97619698e-14, 2.56262531e+01, 2.56262531e+01, 1.11022302e-16, 1.67119634e+00, 8.16917121e-01, 1.67119634e+00, 0.00000000e+00, 0.00000000e+00, -1.67119634e+00, 1.67119634e+00, 1.67119634e+00, 1.14300008e-07, -7.35043386e-08, -1.67119634e+00, 3.15681700e-06, 1.06535015e+01, -1.06535015e+01, 0.00000000e+00, 0.00000000e+00, 1.81755786e+03, 1.71790149e+03, 6.02406085e-01, 1.00000000e+00, 4.99999942e-03
732, 6.73834622e-01, 1.00000000e+00, 4.99999942e-03, null, 2.00000000e+00, 9.98200012e+02, 733, 7.06453979e-01, 3.57143331e+00, 1.00002062e+00, null, null, null, null, null, null, null, 0.00000000e+00, 0.00000000e+00, 9.05817261e+01, 8.94182739e+01, -1.02532593e+02, 8.74746246e+01, null, null, 3.09498180e-02, 3.00000000e+00, 3.00000000e+00, 2.50261269e+01, 6.41286075e-01, 2.50179081e+01, 4.79456475e-08, 3.00000000e+00, 0.00000000e+00, 4.48545307e-01, -1.06501155e-01, -4.35718268e-01, 4.56971661e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.37091494e-08, 2.51244087e+01, -4.56971661e-09, 4.79456475e-08, -2.51244087e+01, 2.05567807e-01, -1.37091494e-08, 2.38501596e+00, -9.32587341e-15, 2.51244087e+01, 2.51244087e+01, 0.00000000e+00, 1.54092550e+00, 5.00244319e-01, 1.54092550e+00, 0.00000000e+00, 0.00000000e+00, -1.54092550e+00, 1.54092550e+00, 1.54092550e+00, -8.73608741e-08, 5.19243981e-09, -1.54092550e+00, 3.15691614e-06, 1.03130674e+01, -1.03130674e+01, 0.00000000e+00, 0.00000000e+00, 1.78834131e+03, 1.70811914e+03, 6.73834622e-01, 1.00000000e+00, 4.99999942e-03
